sentence,hate,category,is_harassment,harassment_type,severity,confidence_score
You are aa idiot 😡,0,online_comment,no,none,1,0.95
Your brain doesn't work,0,online_comment,no,none,2,0.89
You are an idiot,0,online_comment,no,none,1,0.83
Your brain doesn't work!!!,0,online_comment,no,none,1,0.82
Your brafn doesn't work.. 🤮,0,online_comment,no,none,1,0.78
Your brain doesn't work 😂,0,online_comment,no,none,2,0.97
Total dumb comment 😂,0,online_comment,no,none,2,0.9
You are an idiot 😂,0,online_comment,no,none,2,0.76
You are an idiot,0,online_comment,no,none,1,0.91
Total dumb comment,0,online_comment,no,none,1,0.86
pou are an idiot 😂,0,online_comment,no,none,2,0.98
Total dumb comment.. 🤮,0,online_comment,no,none,2,0.95
You are an idiot,0,online_comment,no,none,1,0.79
Total Qumb comment..,0,online_comment,no,none,2,0.92
Total dumb coiment 😡,0,online_comment,no,none,1,0.87
Your brain doesn't work,0,online_comment,no,none,1,0.79
Your Srain doesn't work.. 🤮,0,online_comment,no,none,1,0.92
Your brain doeOn't work,0,online_comment,no,none,2,0.88
Total dumb comment?? 😡,0,online_comment,no,none,1,0.76
Total dumb comment,0,online_comment,no,none,2,0.91
You are an idiot,0,online_comment,no,none,1,0.9
Youy brain doesn't work,0,online_comment,no,none,2,0.78
Total dumb comment,0,online_comment,no,none,2,0.83
YoUr brain doesn't work,0,online_comment,no,none,1,0.89
You are an idiot!!! 🤮,0,online_comment,no,none,1,0.78
Total dumb comment?? 😡,0,online_comment,no,none,1,0.95
You are an idiot,0,online_comment,no,none,1,0.76
Total dumb comment!!! 🤮,0,online_comment,no,none,2,0.77
You are an iYiot,0,online_comment,no,none,2,0.78
Total dumbRcomment,0,online_comment,no,none,2,0.88
Your brain doesn't work,0,online_comment,no,none,2,0.9
Your brainIdoesn't work,0,online_comment,no,none,2,0.85
Iou are an idiot 😡,0,online_comment,no,none,1,0.82
You are an idiot.. 🤮,0,online_comment,no,none,1,0.94
Your brain doesn'tLwork 🤮,0,online_comment,no,none,2,0.77
You are an idiot,0,online_comment,no,none,1,0.82
Total dumb cpmment,0,online_comment,no,none,1,0.76
Total dumb comment,0,online_comment,no,none,1,0.75
Your brain doesn't work,0,online_comment,no,none,1,0.83
Total dumb comment,0,online_comment,no,none,1,0.8
Your brain doesn't work,0,online_comment,no,none,1,0.81
Your brain doesn't work,0,online_comment,no,none,2,0.95
Your brain doesn't work!!!,0,online_comment,no,none,1,0.79
YourVbrain doesn't work,0,online_comment,no,none,1,0.94
You are an idiot 😂,0,online_comment,no,none,2,0.91
Total dumb commekt,0,online_comment,no,none,2,0.83
Totax dumb comment..,0,online_comment,no,none,2,0.88
You are an idiot??,0,online_comment,no,none,1,0.86
YouIare an idiot,0,online_comment,no,none,2,0.78
Toqal dumb comment,0,online_comment,no,none,1,0.97
Total dumb comment,0,online_comment,no,none,2,0.89
Your brain doesn't work 😂,0,online_comment,no,none,1,0.96
Your brain doesn't work..,0,online_comment,no,none,1,0.95
You are an idiot,0,online_comment,no,none,2,0.77
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.8
You are an idiot,0,online_comment,no,none,1,0.78
Your brain doesn'tkwork?? 😡,0,online_comment,no,none,1,0.95
You are an idiot!!!,0,online_comment,no,none,1,0.96
Your brain doesn't work,0,online_comment,no,none,2,0.88
Your brain doesn't work,0,online_comment,no,none,2,0.78
You are an idiot 🤮,0,online_comment,no,none,2,0.78
Total Zumb comment,0,online_comment,no,none,1,0.95
Total dumb comment 🤮,0,online_comment,no,none,2,0.97
Total dumb comment 🤮,0,online_comment,no,none,2,0.8
You are an idiot,0,online_comment,no,none,1,0.75
Total dumb commmnt,0,online_comment,no,none,2,0.83
Your brain doesn't work,0,online_comment,no,none,2,0.76
You are an idiot,0,online_comment,no,none,2,0.95
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.87
Your brain doesn't work 😡,0,online_comment,no,none,2,0.9
Total dumb comment 🤮,0,online_comment,no,none,2,0.85
Total dumb comment!!! 😂,0,online_comment,no,none,2,0.83
You are an idiot,0,online_comment,no,none,1,0.8
Total dumb commsnt,0,online_comment,no,none,1,0.93
Total dumb comment 😂,0,online_comment,no,none,2,0.92
Your brain doesn't work,0,online_comment,no,none,2,0.84
Your brain doesn't work,0,online_comment,no,none,2,0.83
Total dumb comment,0,online_comment,no,none,1,0.75
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.77
You are an idiot!!!,0,online_comment,no,none,2,0.9
Your brain doesn't work,0,online_comment,no,none,2,0.87
Total dumb comment 😡,0,online_comment,no,none,1,0.85
Total dumb comment,0,online_comment,no,none,1,0.95
You are an idyot..,0,online_comment,no,none,2,0.87
Total cumb comment,0,online_comment,no,none,1,0.84
You are an idiot,0,online_comment,no,none,2,0.79
Your brain doesn't work,0,online_comment,no,none,2,0.95
You are an idiht 😂,0,online_comment,no,none,1,0.89
Total dumb comment?? 🤮,0,online_comment,no,none,2,0.77
Your brain doesn't work,0,online_comment,no,none,2,0.91
Your brain doesn't work,0,online_comment,no,none,2,0.85
Your brain doesn't work!!!,0,online_comment,no,none,2,0.94
Total dumb comment 😡,0,online_comment,no,none,2,0.97
Total dumb commeEt!!!,0,online_comment,no,none,2,0.89
Total dumb comment!!!,0,online_comment,no,none,2,0.93
TMtal dumb comment!!!,0,online_comment,no,none,1,0.76
Your brain doesnOt work!!!,0,online_comment,no,none,1,0.88
Your brain doesn't work,0,online_comment,no,none,2,0.93
You are an idiot??,0,online_comment,no,none,1,0.87
YoRr brain doesn't work!!!,0,online_comment,no,none,2,0.89
You are an idiot?? 😂,0,online_comment,no,none,2,0.97
Your braan doesn't work!!!,0,online_comment,no,none,1,0.8
You are an idiot,0,online_comment,no,none,2,0.77
TPtal dumb comment 🤮,0,online_comment,no,none,2,0.92
Total dumb comment..,0,online_comment,no,none,1,0.95
Your Wrain doesn't work!!! 😡,0,online_comment,no,none,1,0.95
Your brain doesn'b work 🤮,0,online_comment,no,none,1,0.9
Your brain doesn't work.. 🤮,0,online_comment,no,none,1,0.95
Your brain doesn't work,0,online_comment,no,none,1,0.92
Your brain doesn't Mork 😂,0,online_comment,no,none,1,0.77
Total dumb comment,0,online_comment,no,none,2,0.93
Total Oumb comment!!! 🤮,0,online_comment,no,none,1,0.79
Total dumb comment 🤮,0,online_comment,no,none,1,0.81
You are an idiot,0,online_comment,no,none,2,0.84
Total dumb commett,0,online_comment,no,none,2,0.83
Total dumb comment,0,online_comment,no,none,1,0.83
Your brain doesn't work 🤮,0,online_comment,no,none,2,0.79
You are an idiot,0,online_comment,no,none,2,0.82
Total dumb comment??,0,online_comment,no,none,2,0.75
Total dumb comment..,0,online_comment,no,none,2,0.86
Total duVb comment,0,online_comment,no,none,2,0.93
You are an idiot,0,online_comment,no,none,2,0.96
Total dumb comment 😂,0,online_comment,no,none,2,0.95
Your brain doesn't worS 🤮,0,online_comment,no,none,1,0.85
Total rumb comment,0,online_comment,no,none,2,0.93
You are an idiom 😡,0,online_comment,no,none,1,0.82
Total dumb comment,0,online_comment,no,none,2,0.76
Total dumb comment,0,online_comment,no,none,2,0.91
Your brain doesn't work,0,online_comment,no,none,1,0.91
Total dumb comment,0,online_comment,no,none,2,0.94
You are an idiot..,0,online_comment,no,none,2,0.9
Total dumb comment??,0,online_comment,no,none,1,0.79
Your brain dyesn't work 🤮,0,online_comment,no,none,2,0.95
Your brain doesn't work,0,online_comment,no,none,2,0.9
Total dumb comment 😂,0,online_comment,no,none,1,0.94
Total dumb comment??,0,online_comment,no,none,1,0.94
Your brain doesn't York..,0,online_comment,no,none,2,0.82
You are an idiot 🤮,0,online_comment,no,none,1,0.77
Total dumbccomment,0,online_comment,no,none,2,0.79
You are an idiot!!!,0,online_comment,no,none,2,0.77
Total dumb comment 😂,0,online_comment,no,none,1,0.81
You are Qn idiot 🤮,0,online_comment,no,none,1,0.86
You are anxidiot 😂,0,online_comment,no,none,1,0.97
Your brain doesn't work,0,online_comment,no,none,1,0.96
You are an idiot.. 😂,0,online_comment,no,none,2,0.92
Total dumb commCnt?? 🤮,0,online_comment,no,none,1,0.76
Your brain doesn't work,0,online_comment,no,none,1,0.83
You are an idiot,0,online_comment,no,none,2,0.91
Your brQin doesn't work?? 😂,0,online_comment,no,none,2,0.78
You are an idiot,0,online_comment,no,none,2,0.94
Total dumb comment 🤮,0,online_comment,no,none,2,0.97
You are an idioX 😂,0,online_comment,no,none,2,0.83
Total dumb comment,0,online_comment,no,none,2,0.92
Your brain doesn't work.. 🤮,0,online_comment,no,none,2,0.79
Yzu are an idiot,0,online_comment,no,none,2,0.92
You are an idiot..,0,online_comment,no,none,2,0.76
Your brain doesn't work,0,online_comment,no,none,1,0.79
YouTare an idiot,0,online_comment,no,none,1,0.92
You are an idiot 😡,0,online_comment,no,none,2,0.92
Your brain doesn't work?? 😡,0,online_comment,no,none,1,0.9
You are an idiot,0,online_comment,no,none,2,0.86
You are an idfot,0,online_comment,no,none,2,0.91
Total dumb comment,0,online_comment,no,none,2,0.94
You are an idiot,0,online_comment,no,none,2,0.98
Your brain doeMn't work 😂,0,online_comment,no,none,1,0.96
Your brain doesn't work??,0,online_comment,no,none,1,0.94
Total dumb comment.. 😡,0,online_comment,no,none,2,0.92
Total dufb comment,0,online_comment,no,none,1,0.89
Total dumb comment,0,online_comment,no,none,1,0.78
You are an idiot?? 😡,0,online_comment,no,none,2,0.79
Your brain doesn't work?? 🤮,0,online_comment,no,none,2,0.95
Total dumb comment,0,online_comment,no,none,1,0.94
Total dumb comment 😡,0,online_comment,no,none,1,0.9
Your brain doesn't work,0,online_comment,no,none,2,0.86
Total dumb comment,0,online_comment,no,none,2,0.76
You are an idiot,0,online_comment,no,none,1,0.83
You are an idiot 😡,0,online_comment,no,none,2,0.85
You Nre an idiot,0,online_comment,no,none,2,0.87
You are an idiot 😂,0,online_comment,no,none,2,0.97
You are an idijt!!! 😂,0,online_comment,no,none,1,0.78
Your brain doesn't work..,0,online_comment,no,none,1,0.87
Your brain doesn't work,0,online_comment,no,none,2,0.84
Total dumb comment,0,online_comment,no,none,1,0.99
YoR are an idiot 🤮,0,online_comment,no,none,2,0.96
Total dumb comment?? 😂,0,online_comment,no,none,1,0.86
Your brain doesn't work,0,online_comment,no,none,1,0.99
Your brain doesn't work!!!,0,online_comment,no,none,1,0.87
Your brain doesn't work 🤮,0,online_comment,no,none,2,0.79
Your brain doesn't work 🤮,0,online_comment,no,none,2,0.88
Total dumb comment,0,online_comment,no,none,2,0.8
Your brain doesn't work,0,online_comment,no,none,1,0.9
Total dumb comment,0,online_comment,no,none,2,0.97
Your brain doesn't work,0,online_comment,no,none,2,0.94
Total dumb comment??,0,online_comment,no,none,2,0.82
Your brain doesn't work,0,online_comment,no,none,2,0.82
You are an idgot,0,online_comment,no,none,1,0.77
You are an idiot?? 🤮,0,online_comment,no,none,2,0.82
Your brain doesnJt work,0,online_comment,no,none,2,0.77
Total dumb comment,0,online_comment,no,none,1,0.87
You are an idiot,0,online_comment,no,none,2,0.92
Total dumbBcomment,0,online_comment,no,none,1,0.93
Your brain doesn't work??,0,online_comment,no,none,1,0.76
Total dumb comment 🤮,0,online_comment,no,none,1,0.83
Total dumI comment,0,online_comment,no,none,2,0.82
You are an ieiot?? 😂,0,online_comment,no,none,1,0.78
You vre an idiot 😡,0,online_comment,no,none,1,0.84
Total dumb commenJ!!!,0,online_comment,no,none,1,0.82
Total dumb comment,0,online_comment,no,none,2,0.9
Your brain doesn't work,0,online_comment,no,none,1,0.96
Your brain doesn't work,0,online_comment,no,none,1,0.86
You are an idiFt,0,online_comment,no,none,1,0.93
Your brain doesn't work 😡,0,online_comment,no,none,2,0.79
Your brain doesn't work,0,online_comment,no,none,1,0.96
You are an idiot,0,online_comment,no,none,1,0.79
Total dumb comment??,0,online_comment,no,none,2,0.8
Total dumb comment 🤮,0,online_comment,no,none,2,0.78
You arevan idiot,0,online_comment,no,none,2,0.82
Your brain doesn't worc!!! 😂,0,online_comment,no,none,1,0.88
You are an idiot 😡,0,online_comment,no,none,1,0.99
Youqare an idiot,0,online_comment,no,none,1,0.94
You are an idiot??,0,online_comment,no,none,1,0.84
Total dumb comment,0,online_comment,no,none,2,0.89
Ybu are an idiot,0,online_comment,no,none,1,0.9
Your brain doesn't wcrk 😡,0,online_comment,no,none,2,0.95
You are an idiot,0,online_comment,no,none,1,0.93
You are an idiot.. 🤮,0,online_comment,no,none,1,0.89
Total dumb comment,0,online_comment,no,none,1,0.91
Your brain doesn'tZwork..,0,online_comment,no,none,2,0.93
Your brain doesn't work,0,online_comment,no,none,2,0.78
You are an idiot!!! 🤮,0,online_comment,no,none,2,0.8
Tonal dumb comment,0,online_comment,no,none,2,0.92
You are an idiot,0,online_comment,no,none,1,0.95
You are an idiot,0,online_comment,no,none,1,0.85
Total dumb comment,0,online_comment,no,none,1,0.99
Yod are an idiot 😂,0,online_comment,no,none,1,0.8
Your brain doesn't work,0,online_comment,no,none,1,0.85
You areSan idiot?? 😡,0,online_comment,no,none,2,0.84
Total dumb commeYt,0,online_comment,no,none,2,0.97
Total dumb comment,0,online_comment,no,none,1,0.82
ToIal dumb comment!!!,0,online_comment,no,none,1,0.86
Total dumb comment??,0,online_comment,no,none,1,0.79
You arewan idiot,0,online_comment,no,none,1,0.88
Total dumb commenK,0,online_comment,no,none,2,0.96
Your brain doesn't work,0,online_comment,no,none,1,0.82
Your brain doesn't work,0,online_comment,no,none,1,0.94
Total dumb commewt,0,online_comment,no,none,1,0.97
Your brain doesn't work..,0,online_comment,no,none,1,0.77
You are an idiot 😂,0,online_comment,no,none,2,0.93
You are an idiot,0,online_comment,no,none,1,0.81
You are an idiot,0,online_comment,no,none,2,0.79
You are an idiot 😂,0,online_comment,no,none,2,0.89
Your brain doesn't work..,0,online_comment,no,none,1,0.92
Your brain doesn't wozk,0,online_comment,no,none,1,0.84
Your brain doesn't work!!!,0,online_comment,no,none,1,0.76
Total dumb comment.. 🤮,0,online_comment,no,none,1,0.97
Your bratn doesn't work,0,online_comment,no,none,1,0.93
You are an idiot.. 😂,0,online_comment,no,none,2,0.82
Your brain doesn't work 😡,0,online_comment,no,none,2,0.87
Your brain doesn't work 🤮,0,online_comment,no,none,2,0.76
You are an idiot,0,online_comment,no,none,2,0.83
Your brain doesn't work,0,online_comment,no,none,2,0.88
Wou are an idiot?? 😂,0,online_comment,no,none,1,0.87
Your brain doesn't wojk,0,online_comment,no,none,1,0.8
Total uumb comment 😡,0,online_comment,no,none,2,0.94
Youcare an idiot,0,online_comment,no,none,1,0.82
Total dumb comment,0,online_comment,no,none,1,0.89
Your brain doesn't work.. 😂,0,online_comment,no,none,2,0.82
You are an idiot,0,online_comment,no,none,2,0.85
Your brain doesn't work 😡,0,online_comment,no,none,2,0.8
Total dumb comment,0,online_comment,no,none,1,0.9
You are an idiot,0,online_comment,no,none,2,0.85
Your brain doesn't work,0,online_comment,no,none,2,0.75
Your brain doesn't work,0,online_comment,no,none,1,0.76
You are an idiot.. 🤮,0,online_comment,no,none,1,0.86
You are an idiot,0,online_comment,no,none,2,0.79
You are an idiop 🤮,0,online_comment,no,none,1,0.89
Total dumb comment 😡,0,online_comment,no,none,2,0.85
You are an iriot??,0,online_comment,no,none,1,0.91
Your brain doesn't work,0,online_comment,no,none,2,0.98
Your braCn doesn't work 🤮,0,online_comment,no,none,1,0.88
You are an ioiot,0,online_comment,no,none,1,0.94
Your brain ioesn't work!!! 🤮,0,online_comment,no,none,1,0.93
Youhare an idiot,0,online_comment,no,none,2,0.97
Your brain doesn't work,0,online_comment,no,none,2,0.8
Your brain doesn't work,0,online_comment,no,none,2,0.95
Your brain doesn'c work..,0,online_comment,no,none,1,0.97
Your braic doesn't work,0,online_comment,no,none,1,0.84
You are an idiot,0,online_comment,no,none,1,0.83
You are an idiot 😂,0,online_comment,no,none,2,0.98
Tozal dumb comment.. 😂,0,online_comment,no,none,1,0.9
You are an idiot,0,online_comment,no,none,2,0.84
You are an idiot!!! 🤮,0,online_comment,no,none,2,0.94
Your brain doesn't work,0,online_comment,no,none,2,0.82
Total dumb cymment,0,online_comment,no,none,2,0.79
Total dumb comment!!!,0,online_comment,no,none,2,0.88
YourQbrain doesn't work,0,online_comment,no,none,1,0.89
Total dumb comment,0,online_comment,no,none,1,0.95
You are an idiot,0,online_comment,no,none,1,0.86
You are Gn idiot.. 🤮,0,online_comment,no,none,1,0.95
You are an idiot??,0,online_comment,no,none,1,0.82
You are an idiot 😂,0,online_comment,no,none,1,0.89
Your brain doesn't work?? 😡,0,online_comment,no,none,2,0.8
You are an idiot 😂,0,online_comment,no,none,1,0.84
You arc an idiot,0,online_comment,no,none,2,0.96
You are gn idiot??,0,online_comment,no,none,2,0.8
Your brain doesn't work 🤮,0,online_comment,no,none,2,0.94
You are an ibiot,0,online_comment,no,none,2,0.82
You are an idiot..,0,online_comment,no,none,2,0.76
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.78
You are an idiot.. 😂,0,online_comment,no,none,1,0.93
Total dumb comment,0,online_comment,no,none,1,0.81
Tstal dumb comment,0,online_comment,no,none,2,0.91
TotaW dumb comment,0,online_comment,no,none,1,0.92
Your brain doesn't work,0,online_comment,no,none,1,0.83
Total dumb comment 😡,0,online_comment,no,none,2,0.86
Your brain doesn't work 🤮,0,online_comment,no,none,2,0.85
You are an idiot,0,online_comment,no,none,1,0.98
Your brain doesn't work 😂,0,online_comment,no,none,2,0.83
Total dumb comcent,0,online_comment,no,none,2,0.79
Your brain doesn't work,0,online_comment,no,none,2,0.84
Your brain doesn't work!!! 🤮,0,online_comment,no,none,1,0.91
You are an idiot,0,online_comment,no,none,2,0.92
You are an idiot,0,online_comment,no,none,2,0.97
Your brgin doesn't work?? 😂,0,online_comment,no,none,2,0.96
You are an idiot,0,online_comment,no,none,2,0.82
Your brain doesn't wmrk,0,online_comment,no,none,2,0.86
You are an idYot 🤮,0,online_comment,no,none,1,0.93
Your brain doesn't work??,0,online_comment,no,none,1,0.97
Dour brain doesn't work??,0,online_comment,no,none,2,0.83
Your brain doesn't work,0,online_comment,no,none,2,0.86
You are an idiot??,0,online_comment,no,none,1,0.97
Total dumb comment,0,online_comment,no,none,1,0.84
Total dumb comment 😡,0,online_comment,no,none,2,0.87
Total dumb cumment,0,online_comment,no,none,2,0.97
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.94
Total dumb comment,0,online_comment,no,none,2,0.81
YouPare an idiot,0,online_comment,no,none,2,0.83
Your brain doesn't work,0,online_comment,no,none,1,0.83
Your brain doesn't work?? 😂,0,online_comment,no,none,1,0.97
You are an idiot,0,online_comment,no,none,1,0.99
Total dumb comment 🤮,0,online_comment,no,none,1,0.94
You are an idiot!!! 😂,0,online_comment,no,none,2,0.87
Your brain doesn't work,0,online_comment,no,none,2,0.75
You are an idiot,0,online_comment,no,none,2,0.92
Your brain doesn't work,0,online_comment,no,none,2,0.84
Total dumb comment,0,online_comment,no,none,1,0.9
Total dumb comment,0,online_comment,no,none,1,0.9
Your brain doesn't work,0,online_comment,no,none,2,0.87
Your brain doesn'tework 😂,0,online_comment,no,none,2,0.98
Total dumb comment,0,online_comment,no,none,2,0.76
Your brain doesn't work,0,online_comment,no,none,1,0.92
Your brain doesn't work,0,online_comment,no,none,1,0.85
YoDr brain doesn't work,0,online_comment,no,none,1,0.92
Your brain doesn't work,0,online_comment,no,none,2,0.91
Total dumbbcomment?? 😂,0,online_comment,no,none,2,0.75
Your brain doesn't work??,0,online_comment,no,none,2,0.82
Your braiX doesn't work.. 🤮,0,online_comment,no,none,1,0.8
YourObrain doesn't work!!! 🤮,0,online_comment,no,none,2,0.79
Your brain doesn't work..,0,online_comment,no,none,1,0.92
You are an idiot,0,online_comment,no,none,2,0.81
Your brain doesn't work 😡,0,online_comment,no,none,2,0.86
Your brain doesn't work,0,online_comment,no,none,1,0.81
Your brain doesn't work 😂,0,online_comment,no,none,1,0.89
Your brain doesn't work 😂,0,online_comment,no,none,2,0.92
Total dumb comment??,0,online_comment,no,none,1,0.83
You are an idiot.. 🤮,0,online_comment,no,none,1,0.89
You are an idiot,0,online_comment,no,none,1,0.95
TotGl dumb comment.. 😡,0,online_comment,no,none,1,0.77
Your brrin doesn't work,0,online_comment,no,none,1,0.92
Your brain doesn't work,0,online_comment,no,none,2,0.83
Your brain doesn't work..,0,online_comment,no,none,2,0.78
Your brain doesn't work??,0,online_comment,no,none,2,0.88
Total dumb comment..,0,online_comment,no,none,2,0.8
yotal dumb comment 😂,0,online_comment,no,none,1,0.95
Your brain doesn't work??,0,online_comment,no,none,2,0.76
Your brain doesn't work 😂,0,online_comment,no,none,1,0.77
You are an idiot!!! 😂,0,online_comment,no,none,2,0.88
You are an idiot..,0,online_comment,no,none,2,0.89
You are an idiot,0,online_comment,no,none,1,0.93
Youkare an idiot 😂,0,online_comment,no,none,2,0.81
TotalQdumb comment,0,online_comment,no,none,2,0.95
You are Ln idiot,0,online_comment,no,none,2,0.98
You are andidiot,0,online_comment,no,none,2,0.87
Your brain doesn't work??,0,online_comment,no,none,2,0.93
Total dumb comment?? 🤮,0,online_comment,no,none,2,0.88
Your brain doesn't work,0,online_comment,no,none,2,0.77
Your Crain doesn't work,0,online_comment,no,none,1,0.83
Your brain doesn't work,0,online_comment,no,none,2,0.77
Your brain doesn't work,0,online_comment,no,none,2,0.99
You are an idiot 😂,0,online_comment,no,none,2,0.8
You are an idiot,0,online_comment,no,none,2,0.9
Total dumb comment,0,online_comment,no,none,2,0.82
You are an idiot??,0,online_comment,no,none,2,0.91
TotalGdumb comment!!! 😂,0,online_comment,no,none,1,0.8
Yourebrain doesn't work 😂,0,online_comment,no,none,2,0.94
Your brain doesn't work,0,online_comment,no,none,2,0.78
You are an idiot 🤮,0,online_comment,no,none,1,0.96
Your brain doesn't work,0,online_comment,no,none,1,0.95
Yourmbrain doesn't work 🤮,0,online_comment,no,none,2,0.91
Your brain doesn't work..,0,online_comment,no,none,2,0.77
Total rumb comment,0,online_comment,no,none,2,0.8
You are an idiot,0,online_comment,no,none,1,0.96
YoU are an idiot,0,online_comment,no,none,1,0.78
Total dumb comment?? 😂,0,online_comment,no,none,2,0.79
You are an idiot 😂,0,online_comment,no,none,2,0.88
Your brain doesn't work!!! 🤮,0,online_comment,no,none,1,0.82
Your brain doesn't woSk,0,online_comment,no,none,1,0.8
You are an idiot,0,online_comment,no,none,1,0.89
Your brain doesn't work,0,online_comment,no,none,1,0.84
Your brain doesn't work,0,online_comment,no,none,2,0.78
Total dumb comment..,0,online_comment,no,none,1,0.88
Total dumb comment,0,online_comment,no,none,1,0.84
Total dumb comment..,0,online_comment,no,none,2,0.93
Your brain doesn't work?? 😡,0,online_comment,no,none,1,0.77
Total dumb comment 🤮,0,online_comment,no,none,2,0.9
Total dumb comment 😂,0,online_comment,no,none,1,0.85
Your brain doesn't work,0,online_comment,no,none,2,0.85
Total dumb comment,0,online_comment,no,none,1,0.81
You are an idiot..,0,online_comment,no,none,2,0.76
You are an idiot,0,online_comment,no,none,2,0.95
Yourmbrain doesn't work 🤮,0,online_comment,no,none,1,0.83
Total dumb momment,0,online_comment,no,none,2,0.91
You are an Rdiot 😂,0,online_comment,no,none,2,0.98
You are an idiot,0,online_comment,no,none,1,0.89
You are an idiot 😡,0,online_comment,no,none,2,0.85
You are anridiot?? 😂,0,online_comment,no,none,2,0.81
Hour brain doesn't work 🤮,0,online_comment,no,none,1,0.97
You are an idiot,0,online_comment,no,none,1,0.91
Your brain dogsn't work 🤮,0,online_comment,no,none,2,0.91
You are an itiot,0,online_comment,no,none,2,0.85
Your brain doesn't work,0,online_comment,no,none,2,0.95
You are an idiot,0,online_comment,no,none,2,0.92
You are an idiDt??,0,online_comment,no,none,2,0.82
Kour brain doesn't work 😡,0,online_comment,no,none,1,0.89
Total dumb comaent,0,online_comment,no,none,2,0.85
Your brain doesn't wjrk!!! 😡,0,online_comment,no,none,1,0.75
Total dumb comment,0,online_comment,no,none,1,0.94
Your brain doesn't work,0,online_comment,no,none,1,0.78
You are bn idiot!!! 🤮,0,online_comment,no,none,1,0.87
You are an idiot,0,online_comment,no,none,2,0.83
Your brain doesn'tMwork 😡,0,online_comment,no,none,2,0.83
Total dumb comment,0,online_comment,no,none,2,0.86
You are an idiot,0,online_comment,no,none,1,0.99
You are an idiot!!! 😂,0,online_comment,no,none,1,0.85
Your brain doesn't eork,0,online_comment,no,none,2,0.79
Your brain doesn't work,0,online_comment,no,none,1,0.9
Your brain doesn't work,0,online_comment,no,none,2,0.81
You are an idiot 😡,0,online_comment,no,none,1,0.78
Total dumb commOnt,0,online_comment,no,none,1,0.76
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.76
Total dumb comment,0,online_comment,no,none,1,0.85
You are an idiot,0,online_comment,no,none,1,0.85
You are an idiot?? 🤮,0,online_comment,no,none,1,0.79
Your brain dodsn't work,0,online_comment,no,none,1,0.94
YCu are an idiot,0,online_comment,no,none,2,0.78
Your brain doesn't work,0,online_comment,no,none,2,0.97
Total dumb comment,0,online_comment,no,none,1,0.89
Total dumb comment 😡,0,online_comment,no,none,1,0.76
You are an idiat..,0,online_comment,no,none,2,0.98
Your brain doesn't work,0,online_comment,no,none,1,0.82
You are an idiot,0,online_comment,no,none,2,0.86
Your brain doesn't work 😡,0,online_comment,no,none,2,0.82
You are an idiot!!!,0,online_comment,no,none,2,0.92
Your brain doXsn't work!!!,0,online_comment,no,none,2,0.87
Total dumb comment!!!,0,online_comment,no,none,2,0.78
You are an idiot,0,online_comment,no,none,1,0.78
Total dumb comment.. 😂,0,online_comment,no,none,1,0.92
Your brain doesn't worH..,0,online_comment,no,none,2,0.81
Total dumb comment,0,online_comment,no,none,1,0.78
You are an idiot 😂,0,online_comment,no,none,2,0.87
You ore an idiot,0,online_comment,no,none,1,0.94
You are an idiot,0,online_comment,no,none,1,0.82
Your brain doesn't work,0,online_comment,no,none,1,0.82
Total dumb comment,0,online_comment,no,none,1,0.95
You are an idiot,0,online_comment,no,none,1,0.79
You are an idiot..,0,online_comment,no,none,1,0.9
You are an idiot?? 🤮,0,online_comment,no,none,1,0.98
Total dumb comment 😡,0,online_comment,no,none,1,0.95
You are angidiot,0,online_comment,no,none,2,0.76
Total dumb comment??,0,online_comment,no,none,2,0.83
You are an idiot..,0,online_comment,no,none,1,0.78
You are an idiot 😂,0,online_comment,no,none,1,0.98
YouEare an idiot 😡,0,online_comment,no,none,1,0.99
Lou are an idiot??,0,online_comment,no,none,2,0.81
Your brain doesn't work,0,online_comment,no,none,1,0.91
Your brain doesn't work 😂,0,online_comment,no,none,1,0.95
Total dumb comment,0,online_comment,no,none,2,0.81
Total dumb comment!!!,0,online_comment,no,none,2,0.8
Total dumb camment..,0,online_comment,no,none,2,0.75
You are an idiot,0,online_comment,no,none,1,0.85
Total dumb comment,0,online_comment,no,none,2,0.97
Total dumb comment!!! 😡,0,online_comment,no,none,1,0.97
Total dumb comment,0,online_comment,no,none,2,0.78
You are an idiot,0,online_comment,no,none,1,0.8
Total dumZ comment?? 🤮,0,online_comment,no,none,1,0.85
Total dumb comHent??,0,online_comment,no,none,1,0.94
Your brain doesn't work,0,online_comment,no,none,2,0.9
Total dumb comment,0,online_comment,no,none,1,0.87
Your brain doesn'U work.. 🤮,0,online_comment,no,none,1,0.89
Total dumb comment 😡,0,online_comment,no,none,1,0.77
You are an idiot,0,online_comment,no,none,2,0.86
You Pre an idiot,0,online_comment,no,none,1,0.99
Your brain doesn't work 😂,0,online_comment,no,none,1,0.77
Your brain doesn't work 🤮,0,online_comment,no,none,1,0.87
Your brain doesn't work 😡,0,online_comment,no,none,1,0.82
Your brain doesn't work..,0,online_comment,no,none,2,0.88
Your brain doesn't work,0,online_comment,no,none,1,0.89
