sentence,hate,harassment_type,severity
Be carefzl next time..,0,toxic_comment,0
What zonsense is this??,1,toxic_comment,3
Youedon't belong here,0,toxic_comment,0
You Dre useless,1,toxic_comment,3
This group is horrizle!!!,0,toxic_comment,0
What akhorrible thing,0,toxic_comment,0
WMat nonsense is this??,1,toxic_comment,3
You are an idioX!!!,0,toxic_comment,0
Ynur brain doesn't work,0,toxic_comment,0
You are useoess!!!,1,toxic_comment,3
Shame on yGu??,1,toxic_comment,3
Nonsense garbagC 😂,0,toxic_comment,0
Thjs is so stupid 🤮,1,toxic_comment,3
Thix is so stupid,1,toxic_comment,3
Be careful next time!!! 🤮,0,toxic_comment,0
ehis is so stupid 🤮,1,toxic_comment,3
This is sC stupid??,1,toxic_comment,3
YourObrain doesn't work!!! 🤮,0,toxic_comment,0
PeoOle like you ruin everything,0,toxic_comment,0
You are ansidiot?? 🤮,0,toxic_comment,0
This is so stupKd!!!,1,toxic_comment,3
This contqnt is trash,0,toxic_comment,0
This is so stupiS!!!,1,toxic_comment,3
i will report you!!! 😡,0,toxic_comment,0
This iv so stupid 😡,1,toxic_comment,3
I will report you 😡,0,toxic_comment,0
Be careful Gext time 😡,0,toxic_comment,0
Nonsense garbace,0,toxic_comment,0
ShaNe on you 😡,1,toxic_comment,3
DWsgusting behavior,1,toxic_comment,3
Tiis is so stupid 😂,1,toxic_comment,3
This group il horrible,0,toxic_comment,0
You don't belYng here 🤮,0,toxic_comment,0
This group is honrible..,0,toxic_comment,0
Disgusting behavior!!! 😂,1,toxic_comment,3
I will rqport you 😡,0,toxic_comment,0
Whatqa horrible thing!!!,0,toxic_comment,0
Your brain doesn't Iork,0,toxic_comment,0
What nonseGse is this.. 😂,1,toxic_comment,3
Be careful next tiYe??,0,toxic_comment,0
Yox don't belong here..,0,toxic_comment,0
Nonsense garTage!!! 😡,0,toxic_comment,0
You bettYr stop this,0,toxic_comment,0
Disguoting behavior,1,toxic_comment,3
Be cfreful next time,0,toxic_comment,0
Your brain doeAn't work 😡,0,toxic_comment,0
You better stop thNs,0,toxic_comment,0
You are usxless,1,toxic_comment,3
Sheme on you,1,toxic_comment,3
This Os so stupid,1,toxic_comment,3
Yoz are the worst human,1,toxic_comment,3
YoG better stop this,0,toxic_comment,0
You are an idioT 😡,0,toxic_comment,0
You are the worsy human,1,toxic_comment,3
You better stHp this.. 😂,0,toxic_comment,0
Shame oz you 🤮,1,toxic_comment,3
You better stop this?? 😡,0,toxic_comment,0
You are the wordt human,1,toxic_comment,3
This grSup is horrible 🤮,0,toxic_comment,0
ShamJ on you..,1,toxic_comment,3
What a horrible Ahing,0,toxic_comment,0
Nonsense garbaAe,0,toxic_comment,0
YouNbetter stop this,0,toxic_comment,0
Zou are useless,1,toxic_comment,3
You don't belonghhere,0,toxic_comment,0
What nonWense is this,1,toxic_comment,3
You are yn idiot..,0,toxic_comment,0
What a horrible thgng,0,toxic_comment,0
Yuu don't belong here,0,toxic_comment,0
DisgusBing behavior!!!,1,toxic_comment,3
Disgusting bohavior?? 😂,1,toxic_comment,3
What a horrible Nhing,0,toxic_comment,0
ShaNe on you.. 😡,1,toxic_comment,3
What a horvible thing,0,toxic_comment,0
NoAsense garbage 😂,0,toxic_comment,0
What nonsenUe is this??,1,toxic_comment,3
This group is horrQble,0,toxic_comment,0
I will reportfyou,0,toxic_comment,0
This group is horrible?? 🤮,0,toxic_comment,0
People liee you ruin everything,0,toxic_comment,0
Total dumb compent 🤮,0,toxic_comment,0
Nonseese garbage,0,toxic_comment,0
Your brain dMesn't work,0,toxic_comment,0
This isbso stupid,1,toxic_comment,3
Your brainIdoesn't work 😡,0,toxic_comment,0
Nomsense garbage??,0,toxic_comment,0
People like yxu ruin everything..,0,toxic_comment,0
Disgustbng behavior!!!,1,toxic_comment,3
You are theJworst human!!!,1,toxic_comment,3
You are uselyss 😂,1,toxic_comment,3
You better stvp this,0,toxic_comment,0
Nonkense garbage,0,toxic_comment,0
Noksense garbage??,0,toxic_comment,0
Tou better stop this,0,toxic_comment,0
You are the wolst human,1,toxic_comment,3
This groupBis horrible 😡,0,toxic_comment,0
Dwsgusting behavior 😡,1,toxic_comment,3
Fe careful next time 🤮,0,toxic_comment,0
You are an gdiot 😡,0,toxic_comment,0
Nonsense garbvge.. 😂,0,toxic_comment,0
Yiu are useless,1,toxic_comment,3
You are usQless,1,toxic_comment,3
YoA are an idiot 😡,0,toxic_comment,0
YouVdon't belong here,0,toxic_comment,0
You don't belong hWre,0,toxic_comment,0
Be careful next kime 😡,0,toxic_comment,0
You are useleys!!!,1,toxic_comment,3
I will rRport you,0,toxic_comment,0
You Jre useless,1,toxic_comment,3
Your brain doesn't woWk 😡,0,toxic_comment,0
People like you ruin iverything,0,toxic_comment,0
What nonsenseois this,1,toxic_comment,3
This content ishtrash??,0,toxic_comment,0
Your brainRdoesn't work,0,toxic_comment,0
You better stop Nhis,0,toxic_comment,0
I will jeport you,0,toxic_comment,0
This is so stupcd 🤮,1,toxic_comment,3
YoTr brain doesn't work 😂,0,toxic_comment,0
This groupbis horrible,0,toxic_comment,0
This cNntent is trash 🤮,0,toxic_comment,0
YouGare the worst human,1,toxic_comment,3
This content is tGash,0,toxic_comment,0
You are Gseless 🤮,1,toxic_comment,3
DisguSting behavior 😡,1,toxic_comment,3
vou are the worst human 😡,1,toxic_comment,3
TMis group is horrible 🤮,0,toxic_comment,0
People like you ruin evernthing!!!,0,toxic_comment,0
This is so stuLid 🤮,1,toxic_comment,3
Shaue on you,1,toxic_comment,3
You are tte worst human,1,toxic_comment,3
Total dumX comment 😡,0,toxic_comment,0
ShameCon you..,1,toxic_comment,3
YNu are the worst human,1,toxic_comment,3
What a horrinle thing,0,toxic_comment,0
You better stop thiQ,0,toxic_comment,0
This is so stupSd..,1,toxic_comment,3
People like you ruin everyRhing,0,toxic_comment,0
Wsat nonsense is this,1,toxic_comment,3
You better stoa this 🤮,0,toxic_comment,0
Ydu better stop this,0,toxic_comment,0
What nonsense is Fhis,1,toxic_comment,3
YYu don't belong here 😂,0,toxic_comment,0
I Fill report you,0,toxic_comment,0
You better stopgthis 😂,0,toxic_comment,0
What nonsLnse is this,1,toxic_comment,3
YoK better stop this.. 🤮,0,toxic_comment,0
This is so stufid!!! 😡,1,toxic_comment,3
You don't belgng here..,0,toxic_comment,0
Your brain doesn'tRwork,0,toxic_comment,0
This is so stupiq,1,toxic_comment,3
This Ts so stupid.. 🤮,1,toxic_comment,3
Whyt nonsense is this 🤮,1,toxic_comment,3
Be careful next time?? 😂,0,toxic_comment,0
Nonsense garbane??,0,toxic_comment,0
What a corrible thing!!!,0,toxic_comment,0
You Oetter stop this!!! 😂,0,toxic_comment,0
NonMense garbage.. 🤮,0,toxic_comment,0
Youqdon't belong here,0,toxic_comment,0
This content is traoh 😡,0,toxic_comment,0
Disgusting beXavior!!!,1,toxic_comment,3
Shame on uou,1,toxic_comment,3
This content is toash,0,toxic_comment,0
Pou don't belong here,0,toxic_comment,0
Tltal dumb comment,0,toxic_comment,0
xou are an idiot!!! 😂,0,toxic_comment,0
This group is horriale.. 😡,0,toxic_comment,0
Your brain doIsn't work 😡,0,toxic_comment,0
Disgustung behavior,1,toxic_comment,3
You are the worst Auman..,1,toxic_comment,3
WIat a horrible thing,0,toxic_comment,0
Total dumb cGmment,0,toxic_comment,0
Nonsensu garbage,0,toxic_comment,0
You are an idioL!!!,0,toxic_comment,0
Disgustiag behavior..,1,toxic_comment,3
You don't belong herw??,0,toxic_comment,0
WhatOnonsense is this?? 😡,1,toxic_comment,3
You don't bwlong here 🤮,0,toxic_comment,0
Disgusting behaOior 😡,1,toxic_comment,3
Shame Gn you??,1,toxic_comment,3
Ysu are useless,1,toxic_comment,3
You dou't belong here,0,toxic_comment,0
You aMe an idiot,0,toxic_comment,0
Shame op you!!!,1,toxic_comment,3
You vre an idiot,0,toxic_comment,0
What a horribleUthing,0,toxic_comment,0
People like youzruin everything??,0,toxic_comment,0
This ix so stupid..,1,toxic_comment,3
You don't bFlong here 😂,0,toxic_comment,0
This groupsis horrible??,0,toxic_comment,0
I willFreport you,0,toxic_comment,0
What a horrible thiqg,0,toxic_comment,0
Yok are useless,1,toxic_comment,3
This content is xrash 🤮,0,toxic_comment,0
Total duEb comment?? 🤮,0,toxic_comment,0
Your brain doesn't zork,0,toxic_comment,0
You don't belong qere,0,toxic_comment,0
Shamo on you?? 😂,1,toxic_comment,3
This group is horribOe 😂,0,toxic_comment,0
This group is horribEe 😡,0,toxic_comment,0
Your brainIdoesn't work!!! 😡,0,toxic_comment,0
TOis content is trash,0,toxic_comment,0
I will repoWt you 😡,0,toxic_comment,0
heople like you ruin everything,0,toxic_comment,0
Total Iumb comment,0,toxic_comment,0
What a horrible thinV,0,toxic_comment,0
NonsEnse garbage 😡,0,toxic_comment,0
Bemcareful next time,0,toxic_comment,0
What nonsense is thim..,1,toxic_comment,3
You ars the worst human..,1,toxic_comment,3
You better stop thiI!!!,0,toxic_comment,0
I wiQl report you 🤮,0,toxic_comment,0
nour brain doesn't work!!! 😂,0,toxic_comment,0
Be cPreful next time.. 🤮,0,toxic_comment,0
NonseQse garbage,0,toxic_comment,0
What a horribleAthing..,0,toxic_comment,0
TotaC dumb comment 😂,0,toxic_comment,0
Be careful nextMtime??,0,toxic_comment,0
TotaM dumb comment!!!,0,toxic_comment,0
People like yon ruin everything..,0,toxic_comment,0
People like yoL ruin everything,0,toxic_comment,0
What a horrible tAing,0,toxic_comment,0
You mre an idiot!!!,0,toxic_comment,0
Be capeful next time!!! 😡,0,toxic_comment,0
You donut belong here,0,toxic_comment,0
You don't belonglhere??,0,toxic_comment,0
Shamt on you.. 😡,1,toxic_comment,3
Yhu are useless 😂,1,toxic_comment,3
You are Dseless 😡,1,toxic_comment,3
What nonsensewis this 😡,1,toxic_comment,3
You Hetter stop this,0,toxic_comment,0
You better stop bhis..,0,toxic_comment,0
Qou don't belong here!!! 🤮,0,toxic_comment,0
Whatea horrible thing,0,toxic_comment,0
Total dumbBcomment,0,toxic_comment,0
People liQe you ruin everything 😂,0,toxic_comment,0
TotaD dumb comment??,0,toxic_comment,0
You are bn idiot 😂,0,toxic_comment,0
Yov are an idiot,0,toxic_comment,0
What nonsensetis this,1,toxic_comment,3
Ntnsense garbage,0,toxic_comment,0
You better stop tBis??,0,toxic_comment,0
You betterKstop this??,0,toxic_comment,0
Your brain doesn'tWwork..,0,toxic_comment,0
Disgusting behavioq 🤮,1,toxic_comment,3
You bettdr stop this,0,toxic_comment,0
Peoqle like you ruin everything,0,toxic_comment,0
You are the worst humnn 😂,1,toxic_comment,3
You are thejworst human,1,toxic_comment,3
People like you ruiw everything,0,toxic_comment,0
Your brann doesn't work 😂,0,toxic_comment,0
You don't bClong here,0,toxic_comment,0
You better stoO this,0,toxic_comment,0
xisgusting behavior,1,toxic_comment,3
What a horrible thinP.. 😡,0,toxic_comment,0
You better stop tpis??,0,toxic_comment,0
You arL useless 🤮,1,toxic_comment,3
Yourabrain doesn't work 😂,0,toxic_comment,0
I will report yQu,0,toxic_comment,0
nisgusting behavior 😂,1,toxic_comment,3
You are useoess,1,toxic_comment,3
lotal dumb comment..,0,toxic_comment,0
TotGl dumb comment.. 😡,0,toxic_comment,0
Your braRn doesn't work,0,toxic_comment,0
You are Pseless,1,toxic_comment,3
Shsme on you 😡,1,toxic_comment,3
Be cartful next time!!! 😂,0,toxic_comment,0
You bettMr stop this!!!,0,toxic_comment,0
Total dumbVcomment!!!,0,toxic_comment,0
You ade useless,1,toxic_comment,3
Shame on yox.. 😂,1,toxic_comment,3
What a horrible Khing 😂,0,toxic_comment,0
ThisNis so stupid..,1,toxic_comment,3
People like youEruin everything.. 😡,0,toxic_comment,0
You don't aelong here,0,toxic_comment,0
What a horrible yhing??,0,toxic_comment,0
Nonsense garbaee,0,toxic_comment,0
TotalQdumb comment,0,toxic_comment,0
Khis group is horrible,0,toxic_comment,0
Be carefil next time 🤮,0,toxic_comment,0
You bettfr stop this,0,toxic_comment,0
This is so itupid,1,toxic_comment,3
This group is horribce,0,toxic_comment,0
Nonsense garbagM,0,toxic_comment,0
You don't belong heee 😂,0,toxic_comment,0
This content is trasY,0,toxic_comment,0
You Ire useless,1,toxic_comment,3
I will reportLyou,0,toxic_comment,0
WXat nonsense is this??,1,toxic_comment,3
Your brain doesn'tBwork,0,toxic_comment,0
You better stpp this 🤮,0,toxic_comment,0
I wAll report you,0,toxic_comment,0
You are whe worst human?? 🤮,1,toxic_comment,3
Disgtsting behavior,1,toxic_comment,3
You donWt belong here!!!,0,toxic_comment,0
You are an iQiot 🤮,0,toxic_comment,0
What a hdrrible thing!!!,0,toxic_comment,0
You Ere useless,1,toxic_comment,3
Be careful nextVtime!!!,0,toxic_comment,0
You better stop thiK 😂,0,toxic_comment,0
I will retort you,0,toxic_comment,0
bou are useless..,1,toxic_comment,3
You betver stop this 😡,0,toxic_comment,0
This group is hoyrible,0,toxic_comment,0
eisgusting behavior..,1,toxic_comment,3
PeGple like you ruin everything,0,toxic_comment,0
I will recort you.. 🤮,0,toxic_comment,0
Your bKain doesn't work??,0,toxic_comment,0
DisgustLng behavior 😡,1,toxic_comment,3
You are an idiht 😂,0,toxic_comment,0
This droup is horrible,0,toxic_comment,0
You are an idioH!!!,0,toxic_comment,0
WhaB a horrible thing,0,toxic_comment,0
This is so Dtupid!!! 🤮,1,toxic_comment,3
DisgustinH behavior 🤮,1,toxic_comment,3
Be careful Eext time!!!,0,toxic_comment,0
I will reporw you,0,toxic_comment,0
YouIare useless,1,toxic_comment,3
Your brain doesnot work 😂,0,toxic_comment,0
People like you ruin everythinG 😡,0,toxic_comment,0
Your brain doesn'tYwork?? 😡,0,toxic_comment,0
This dontent is trash,0,toxic_comment,0
Total dumb cqmment 😂,0,toxic_comment,0
What a horrible thZng!!!,0,toxic_comment,0
This group is hoWrible,0,toxic_comment,0
You are the wnrst human,1,toxic_comment,3
This is so stupid 🤮,1,toxic_comment,3
You are the wprst human,1,toxic_comment,3
ShameEon you!!! 😡,1,toxic_comment,3
Be careful next tiOe!!!,0,toxic_comment,0
WhatSnonsense is this.. 😡,1,toxic_comment,3
YPu are an idiot,0,toxic_comment,0
Youjare useless 🤮,1,toxic_comment,3
I will reoort you,0,toxic_comment,0
You don't beqong here 😂,0,toxic_comment,0
YAu are useless??,1,toxic_comment,3
ShameYon you,1,toxic_comment,3
Shafe on you..,1,toxic_comment,3
Nonsense garbagg,0,toxic_comment,0
This is so stKpid!!!,1,toxic_comment,3
DisgustBng behavior,1,toxic_comment,3
Your brainTdoesn't work,0,toxic_comment,0
Total dumb Aomment 🤮,0,toxic_comment,0
Totas dumb comment,0,toxic_comment,0
ThHs group is horrible..,0,toxic_comment,0
I jill report you 😡,0,toxic_comment,0
ThisDis so stupid 😡,1,toxic_comment,3
Be careTul next time,0,toxic_comment,0
Shame on yvu,1,toxic_comment,3
You ame useless 🤮,1,toxic_comment,3
People like you ruin everything 😂,0,toxic_comment,0
This group is horribWe?? 😡,0,toxic_comment,0
This coctent is trash,0,toxic_comment,0
Nonsenseegarbage,0,toxic_comment,0
Total dumb yomment..,0,toxic_comment,0
You are ghe worst human,1,toxic_comment,3
You are an Ediot 🤮,0,toxic_comment,0
Total dumb komment 🤮,0,toxic_comment,0
I will repoSt you..,0,toxic_comment,0
You aregthe worst human!!!,1,toxic_comment,3
nonsense garbage,0,toxic_comment,0
nou are an idiot 🤮,0,toxic_comment,0
This contInt is trash.. 🤮,0,toxic_comment,0
You don't belong hPre.. 🤮,0,toxic_comment,0
What a horrrble thing,0,toxic_comment,0
You better stop thia 🤮,0,toxic_comment,0
You are the Eorst human 😂,1,toxic_comment,3
Tsis content is trash 🤮,0,toxic_comment,0
Nonsensk garbage??,0,toxic_comment,0
What nonsensI is this 😂,1,toxic_comment,3
What nonsenHe is this 😂,1,toxic_comment,3
Whut nonsense is this..,1,toxic_comment,3
This coItent is trash 😡,0,toxic_comment,0
What a horrible thirg..,0,toxic_comment,0
Be cJreful next time,0,toxic_comment,0
YoXr brain doesn't work 😡,0,toxic_comment,0
You don't belong heye 🤮,0,toxic_comment,0
This iD so stupid 😂,1,toxic_comment,3
Nonsense gaZbage,0,toxic_comment,0
Youxare useless,1,toxic_comment,3
You areZthe worst human.. 🤮,1,toxic_comment,3
Disgusting behavior.. 🤮,1,toxic_comment,3
ahis group is horrible?? 😡,0,toxic_comment,0
Youaare useless 😂,1,toxic_comment,3
Disgusting behavixr,1,toxic_comment,3
You are Mhe worst human..,1,toxic_comment,3
Nonsense iarbage,0,toxic_comment,0
This group is hoOrible?? 😡,0,toxic_comment,0
Whatta horrible thing,0,toxic_comment,0
What nonsense isFthis??,1,toxic_comment,3
qhis group is horrible,0,toxic_comment,0
You are Tseless,1,toxic_comment,3
TotalUdumb comment,0,toxic_comment,0
What noCsense is this,1,toxic_comment,3
Total dumb commeEt!!!,0,toxic_comment,0
Disgusting Rehavior 😡,1,toxic_comment,3
Shame on you?? 🤮,1,toxic_comment,3
Nonsense gaXbage,0,toxic_comment,0
You are uBeless,1,toxic_comment,3
I will report iou 😡,0,toxic_comment,0
This group is horriblr,0,toxic_comment,0
Total dufb comment!!! 😂,0,toxic_comment,0
What nonsense isMthis 😂,1,toxic_comment,3
TPtal dumb comment 🤮,0,toxic_comment,0
ThJs content is trash??,0,toxic_comment,0
You are uselcss,1,toxic_comment,3
People lAke you ruin everything??,0,toxic_comment,0
You don't begong here!!! 😡,0,toxic_comment,0
Iwwill report you 🤮,0,toxic_comment,0
Total dwmb comment,0,toxic_comment,0
ThisCgroup is horrible 😡,0,toxic_comment,0
You are En idiot??,0,toxic_comment,0
You are an idiat,0,toxic_comment,0
I wiZl report you,0,toxic_comment,0
You are bn idiot!!! 🤮,0,toxic_comment,0
You beEter stop this 😡,0,toxic_comment,0
Nhis content is trash 🤮,0,toxic_comment,0
Total dumbIcomment 😂,0,toxic_comment,0
Eisgusting behavior??,1,toxic_comment,3
I willyreport you,0,toxic_comment,0
Jhame on you..,1,toxic_comment,3
You ark useless,1,toxic_comment,3
Youuare useless..,1,toxic_comment,3
ShaZe on you,1,toxic_comment,3
You bMtter stop this..,0,toxic_comment,0
You Ere an idiot 😂,0,toxic_comment,0
This grouw is horrible..,0,toxic_comment,0
DisgusPing behavior,1,toxic_comment,3
I will reUort you..,0,toxic_comment,0
You arequseless,1,toxic_comment,3
BeEcareful next time 🤮,0,toxic_comment,0
Thiz is so stupid,1,toxic_comment,3
This cjntent is trash 😡,0,toxic_comment,0
Beicareful next time??,0,toxic_comment,0
Total dumb cooment,0,toxic_comment,0
Be careful next oime,0,toxic_comment,0
Shame on yoQ 😂,1,toxic_comment,3
I will report Zou,0,toxic_comment,0
Youfare useless,1,toxic_comment,3
Disgustpng behavior!!!,1,toxic_comment,3
Disgisting behavior,1,toxic_comment,3
I will report tou,0,toxic_comment,0
This is Mo stupid!!!,1,toxic_comment,3
Your brainsdoesn't work,0,toxic_comment,0
This content is traoh,0,toxic_comment,0
You don't belonh here,0,toxic_comment,0
I wiDl report you 😡,0,toxic_comment,0
This group is horribCe,0,toxic_comment,0
You don'k belong here??,0,toxic_comment,0
You are thecworst human??,1,toxic_comment,3
This grouH is horrible 😡,0,toxic_comment,0
You are uPeless,1,toxic_comment,3
Disguating behavior 🤮,1,toxic_comment,3
TKis content is trash 🤮,0,toxic_comment,0
I will repoEt you,0,toxic_comment,0
Shaxe on you 🤮,1,toxic_comment,3
WhatDnonsense is this 🤮,1,toxic_comment,3
Hhis content is trash??,0,toxic_comment,0
Your lrain doesn't work 🤮,0,toxic_comment,0
This os so stupid,1,toxic_comment,3
Qhis is so stupid,1,toxic_comment,3
You better stMp this..,0,toxic_comment,0
Totgl dumb comment??,0,toxic_comment,0
Totol dumb comment 😂,0,toxic_comment,0
This group is horribQe,0,toxic_comment,0
Be carefulQnext time 🤮,0,toxic_comment,0
I wRll report you,0,toxic_comment,0
You are an Idiot 😂,0,toxic_comment,0
What a horrible Whing 😡,0,toxic_comment,0
This is so rtupid..,1,toxic_comment,3
Whatvnonsense is this,1,toxic_comment,3
This Hontent is trash??,0,toxic_comment,0
You are uselesR,1,toxic_comment,3
People like you ruln everything 😂,0,toxic_comment,0
Total dumbjcomment 😡,0,toxic_comment,0
ThUs content is trash,0,toxic_comment,0
ShameHon you..,1,toxic_comment,3
You better stop tzis,0,toxic_comment,0
Nonsense gareage??,0,toxic_comment,0
fhis is so stupid 😂,1,toxic_comment,3
Total dumb commenJ!!!,0,toxic_comment,0
NonNense garbage,0,toxic_comment,0
Disgusting behaviGr 😡,1,toxic_comment,3
ThiY is so stupid 😡,1,toxic_comment,3
Yow don't belong here,0,toxic_comment,0
Tou are the worst human 😡,1,toxic_comment,3
Shame on ymu..,1,toxic_comment,3
You are the worst humaf,1,toxic_comment,3
ThisBis so stupid,1,toxic_comment,3
You cre useless,1,toxic_comment,3
Your brain doesn'L work,0,toxic_comment,0
You are the gorst human,1,toxic_comment,3
This grout is horrible 🤮,0,toxic_comment,0
People like yoc ruin everything,0,toxic_comment,0
People liMe you ruin everything 😡,0,toxic_comment,0
YPu are an idiot..,0,toxic_comment,0
This groupris horrible 🤮,0,toxic_comment,0
You qon't belong here,0,toxic_comment,0
mou are useless!!! 😂,1,toxic_comment,3
You don't beBong here??,0,toxic_comment,0
Your brgin doesn't work?? 😂,0,toxic_comment,0
This group is horribwe,0,toxic_comment,0
You are the worstShuman,1,toxic_comment,3
People like you rusn everything,0,toxic_comment,0
You metter stop this??,0,toxic_comment,0
Tsis content is trash,0,toxic_comment,0
DisgustiNg behavior.. 😡,1,toxic_comment,3
Shame onHyou 😂,1,toxic_comment,3
This conteAt is trash 😂,0,toxic_comment,0
Your brain toesn't work??,0,toxic_comment,0
Your brain doesn't woSk 😂,0,toxic_comment,0
I will reYort you,0,toxic_comment,0
You are the worst human.. 🤮,1,toxic_comment,3
This iG so stupid 🤮,1,toxic_comment,3
This grozp is horrible,0,toxic_comment,0
This group is horriblI??,0,toxic_comment,0
Total dukb comment,0,toxic_comment,0
PeopleLlike you ruin everything,0,toxic_comment,0
Be careful nexp time 😂,0,toxic_comment,0
I will report yoO,0,toxic_comment,0
WhaG nonsense is this,1,toxic_comment,3
WhaK a horrible thing 😂,0,toxic_comment,0
What a horrible thing??,0,toxic_comment,0
This groSp is horrible,0,toxic_comment,0
vhis is so stupid,1,toxic_comment,3
What adhorrible thing 🤮,0,toxic_comment,0
You aee the worst human,1,toxic_comment,3
yotal dumb comment 😂,0,toxic_comment,0
Total dumb commeno 😡,0,toxic_comment,0
You are useleKs,1,toxic_comment,3
You bettej stop this!!!,0,toxic_comment,0
I willqreport you!!! 😂,0,toxic_comment,0
Your brain doEsn't work,0,toxic_comment,0
You don't ielong here,0,toxic_comment,0
Shame on yqu!!!,1,toxic_comment,3
PYople like you ruin everything,0,toxic_comment,0
This gooup is horrible 🤮,0,toxic_comment,0
Be careful next timO 😂,0,toxic_comment,0
oou are an idiot..,0,toxic_comment,0
Total duZb comment 🤮,0,toxic_comment,0
You are an idioW,0,toxic_comment,0
You are useless?? 😂,1,toxic_comment,3
You don't belDng here 🤮,0,toxic_comment,0
This is so stuRid?? 😂,1,toxic_comment,3
This content is traIh 😂,0,toxic_comment,0
You better stop thiw 😂,0,toxic_comment,0
You Ore useless 😡,1,toxic_comment,3
What a horrHble thing 😂,0,toxic_comment,0
Yov don't belong here 😡,0,toxic_comment,0
DisguZting behavior,1,toxic_comment,3
What noqsense is this..,1,toxic_comment,3
This group is horMible 😂,0,toxic_comment,0
Nonsensw garbage 🤮,0,toxic_comment,0
You better stop thLs,0,toxic_comment,0
Nonsensecgarbage 😡,0,toxic_comment,0
You are an idfot 🤮,0,toxic_comment,0
You are an idiyt 😡,0,toxic_comment,0
This is so stjpid 😂,1,toxic_comment,3
NonseJse garbage,0,toxic_comment,0
What a horritle thing,0,toxic_comment,0
I wOll report you,0,toxic_comment,0
You bettzr stop this,0,toxic_comment,0
What a horrible thinR 🤮,0,toxic_comment,0
You are the worst humaL 🤮,1,toxic_comment,3
You ure an idiot,0,toxic_comment,0
YoR are the worst human,1,toxic_comment,3
You don't belong herg 😡,0,toxic_comment,0
iou are an idiot,0,toxic_comment,0
You don't belong hXre,0,toxic_comment,0
YouNdon't belong here,0,toxic_comment,0
This group is horFible 🤮,0,toxic_comment,0
Nonsense garbagH?? 😡,0,toxic_comment,0
What a horribMe thing 😂,0,toxic_comment,0
NonDense garbage,0,toxic_comment,0
Bw careful next time,0,toxic_comment,0
What nonsense is thWs 🤮,1,toxic_comment,3
What a horribla thing,0,toxic_comment,0
ShameVon you,1,toxic_comment,3
WQat nonsense is this,1,toxic_comment,3
This content is xrash 😡,0,toxic_comment,0
This group iV horrible..,0,toxic_comment,0
This groupFis horrible,0,toxic_comment,0
You are anpidiot 🤮,0,toxic_comment,0
xou are an idiot,0,toxic_comment,0
You are gn idiot,0,toxic_comment,0
I wiql report you,0,toxic_comment,0
Nonsense garbaqe,0,toxic_comment,0
People Bike you ruin everything,0,toxic_comment,0
You are av idiot??,0,toxic_comment,0
You are an idGot,0,toxic_comment,0
You don't beeong here!!! 😂,0,toxic_comment,0
What nonsense as this,1,toxic_comment,3
I will repoht you,0,toxic_comment,0
This group is horrKble??,0,toxic_comment,0
People lnke you ruin everything,0,toxic_comment,0
You are an ibiot,0,toxic_comment,0
YoE don't belong here??,0,toxic_comment,0
People like you ruir everything..,0,toxic_comment,0
Tmis is so stupid 😡,1,toxic_comment,3
People like you ruin evwrything 🤮,0,toxic_comment,0
Shamk on you,1,toxic_comment,3
Yog better stop this,0,toxic_comment,0
vou are an idiot.. 😂,0,toxic_comment,0
You are uselxss..,1,toxic_comment,3
People like you ruin evercthing,0,toxic_comment,0
What a horrible bhing!!!,0,toxic_comment,0
You are uselesk,1,toxic_comment,3
You are eseless??,1,toxic_comment,3
Be careful next tire,0,toxic_comment,0
You are the worst humap..,1,toxic_comment,3
You better Atop this,0,toxic_comment,0
You don't belong hers,0,toxic_comment,0
You don'O belong here,0,toxic_comment,0
Thisois so stupid 😂,1,toxic_comment,3
People like yqu ruin everything,0,toxic_comment,0
Total dumb commenK,0,toxic_comment,0
Disgusting behauior,1,toxic_comment,3
khis is so stupid,1,toxic_comment,3
What sonsense is this??,1,toxic_comment,3
Shame on yoY 😡,1,toxic_comment,3
Disgusting behaXior,1,toxic_comment,3
ShamePon you 🤮,1,toxic_comment,3
You don'tjbelong here?? 😂,0,toxic_comment,0
I wiBl report you??,0,toxic_comment,0
Disgustins behavior??,1,toxic_comment,3
Your brain doesn't wtrk??,0,toxic_comment,0
Be careful next Wime??,0,toxic_comment,0
DiQgusting behavior,1,toxic_comment,3
Disgusting behavikr,1,toxic_comment,3
YourObrain doesn't work,0,toxic_comment,0
Thil group is horrible!!!,0,toxic_comment,0
This grmup is horrible??,0,toxic_comment,0
I will Ieport you!!!,0,toxic_comment,0
Your bravn doesn't work.. 🤮,0,toxic_comment,0
You Hon't belong here 🤮,0,toxic_comment,0
Totag dumb comment,0,toxic_comment,0
Yod better stop this 🤮,0,toxic_comment,0
You donbt belong here 😂,0,toxic_comment,0
You arx useless,1,toxic_comment,3
This groupvis horrible,0,toxic_comment,0
You botter stop this!!! 😡,0,toxic_comment,0
Nonsense gaxbage,0,toxic_comment,0
Total duWb comment??,0,toxic_comment,0
What nonsAnse is this??,1,toxic_comment,3
People like you ruin evBrything,0,toxic_comment,0
Shame Sn you,1,toxic_comment,3
You are the Korst human,1,toxic_comment,3
I Bill report you..,0,toxic_comment,0
People like you ruin everythinj 😂,0,toxic_comment,0
What nonsensH is this,1,toxic_comment,3
People like you ruin Hverything,0,toxic_comment,0
You are Fseless,1,toxic_comment,3
