sentence,hate,harassment_type,severity
Timader e ja obostha??,0,banglish_comment,0
Next time carecul! 😤,0,banglish_comment,0
Erokom lokaon society noshto kore,1,banglish_comment,3
Tmi ku ba bujho 😡,1,banglish_comment,3
Ei gkoup er lokjon valo na!!! 😤,0,banglish_comment,0
Baje kotha bolba nO 😡,0,banglish_comment,0
People liue you ruin everything!!!,0,banglish_comment,0
Tumader e ja obostha!!!,0,banglish_comment,0
Tqi ki ba bujho,1,banglish_comment,3
Eta Hura nonsense,1,banglish_comment,3
Ei group er lovjon valo na,0,banglish_comment,0
Tsis content is trash,0,banglish_comment,0
Erokom abar koxle dekhe nebo!!!,0,banglish_comment,0
You better stop this noj 🤮,0,banglish_comment,0
Eta pura nonkense... 😂,1,banglish_comment,3
Baje koLha bolba na 😤,0,banglish_comment,0
Tomk ekdom worst manus 😂,1,banglish_comment,3
Tomader e ja obostha?? 😤,0,banglish_comment,0
Tomar moton noobLar nai!!!,0,banglish_comment,0
Tomar motonFnoob ar nai,0,banglish_comment,0
Youyare disgusting...,1,banglish_comment,3
You bettLr stop this now,0,banglish_comment,0
Tumi eNta idiot!!!,0,banglish_comment,0
You better stop Ahis now,0,banglish_comment,0
Ei groYp er lokjon valo na!!! 😂,0,banglish_comment,0
You are disgustiNg,1,banglish_comment,3
Tomar xoton noob ar nai,0,banglish_comment,0
Tomi ekdom worst mEnus??,1,banglish_comment,3
You better Btop this now,0,banglish_comment,0
You betterFstop this now 😂,0,banglish_comment,0
Tumi ekta idiot 😂,0,banglish_comment,0
Tmi ki ba btjho!!!,1,banglish_comment,3
Etr pura nonsense 😂,1,banglish_comment,3
Eta pura Sonsense,1,banglish_comment,3
Tomader eWja obostha??,0,banglish_comment,0
Next tnme careful! 🤮,0,banglish_comment,0
Ei group er loqjon valo na 🤮,0,banglish_comment,0
Baje kxtha bolba na,0,banglish_comment,0
Baje kotha Folba na,0,banglish_comment,0
Erokom gokjon society noshto kore,1,banglish_comment,3
Ei group er lokUon valo na,0,banglish_comment,0
You better stopxthis now??,0,banglish_comment,0
Erokom abar korle dekhe neHo??,0,banglish_comment,0
Next time Xareful! 😤,0,banglish_comment,0
Ylu are disgusting,1,banglish_comment,3
Ki jhamela ekYa!,0,banglish_comment,0
Next time careful!?? 😤,0,banglish_comment,0
Kx jhamela ekta!,0,banglish_comment,0
Tomader s ja obostha 🤮,0,banglish_comment,0
Ei group ep lokjon valo na,0,banglish_comment,0
You are btainless,0,banglish_comment,0
Tumm ekta idiot,0,banglish_comment,0
YFu are so stupid 😂,1,banglish_comment,3
smi ki ba bujho 😤,1,banglish_comment,3
You better stop thisonow??,0,banglish_comment,0
You Ure brainless 😂,0,banglish_comment,0
You arh disgusting,1,banglish_comment,3
This content is trash... 😡,0,banglish_comment,0
Bajepkotha bolba na... 😤,0,banglish_comment,0
Baje kothE bolba na 😂,0,banglish_comment,0
Next time carKful!,0,banglish_comment,0
You are braiCless,0,banglish_comment,0
Ez group er lokjon valo na 😡,0,banglish_comment,0
Ki jhamele ekta! 🤮,0,banglish_comment,0
Ki jhamela ektaD,0,banglish_comment,0
Ki jhamela Ckta!!!!,0,banglish_comment,0
This content is tiash,0,banglish_comment,0
Ei grLup er lokjon valo na 😂,0,banglish_comment,0
Erokom abar karle dekhe nebo,0,banglish_comment,0
Thil content is trash 🤮,0,banglish_comment,0
Ei group er lokjon valo na...,0,banglish_comment,0
Tomader e ja Ebostha??,0,banglish_comment,0
BAje kotha bolba na?? 🤮,0,banglish_comment,0
BCje kotha bolba na??,0,banglish_comment,0
Erokom lokjon society noshtoKkore!!!,1,banglish_comment,3
You better stop thrs now?? 😤,0,banglish_comment,0
You areSso stupid 😂,1,banglish_comment,3
Tomar moton noob ar hai!!!,0,banglish_comment,0
YouSare disgusting...,1,banglish_comment,3
Next time cOreful! 😤,0,banglish_comment,0
Ei group er lokAon valo na,0,banglish_comment,0
Eta pura noosense,1,banglish_comment,3
This content is trNsh,0,banglish_comment,0
ENa pura nonsense,1,banglish_comment,3
Trokom lokjon society noshto kore,1,banglish_comment,3
This content is travh...,0,banglish_comment,0
Baje kotha bflba na,0,banglish_comment,0
Eta pura nonseEse!!!,1,banglish_comment,3
This conjent is trash... 😂,0,banglish_comment,0
Ei grZup er lokjon valo na,0,banglish_comment,0
Erokom lokjon society noshtu kore...,1,banglish_comment,3
You are dismusting,1,banglish_comment,3
Eta ptra nonsense...,1,banglish_comment,3
Eta pura nonsenQe 😤,1,banglish_comment,3
You are disgustins 😂,1,banglish_comment,3
YYu are so stupid!!! 🤮,1,banglish_comment,3
NeRt time careful! 😡,0,banglish_comment,0
Ytu are disgusting?? 😂,1,banglish_comment,3
Tomar moton noob Fr nai,0,banglish_comment,0
You are yo stupid,1,banglish_comment,3
YHu better stop this now 🤮,0,banglish_comment,0
You are brainlesh,0,banglish_comment,0
li group er lokjon valo na!!!,0,banglish_comment,0
TuJi ekta idiot!!!,0,banglish_comment,0
Erokom anar korle dekhe nebo 😂,0,banglish_comment,0
BajeRkotha bolba na,0,banglish_comment,0
You better stop thiV now,0,banglish_comment,0
Toi ki ba bujho!!!,1,banglish_comment,3
You better ltop this now 😤,0,banglish_comment,0
This contwnt is trash 😡,0,banglish_comment,0
Next time carefml!...,0,banglish_comment,0
Baje kotva bolba na!!!,0,banglish_comment,0
Tumi ekta imiot 🤮,0,banglish_comment,0
NOxt time careful!??,0,banglish_comment,0
YouNare so stupid 🤮,1,banglish_comment,3
This content isqtrash 😤,0,banglish_comment,0
You eetter stop this now,0,banglish_comment,0
Erokom lokjoH society noshto kore 🤮,1,banglish_comment,3
People like you rusn everything,0,banglish_comment,0
Tomi ekdom worst nanus 😡,1,banglish_comment,3
Erokom abar korle Pekhe nebo 😂,0,banglish_comment,0
Ki jqamela ekta!,0,banglish_comment,0
YXu are brainless?? 😡,0,banglish_comment,0
You bmtter stop this now??,0,banglish_comment,0
You are brainMess,0,banglish_comment,0
You areHso stupid!!!,1,banglish_comment,3
Baje kotDa bolba na...,0,banglish_comment,0
Erokom lokjon ssciety noshto kore??,1,banglish_comment,3
Next hime careful!?? 😂,0,banglish_comment,0
Ei grLup er lokjon valo na,0,banglish_comment,0
Hmi ki ba bujho 😡,1,banglish_comment,3
YSu are so stupid,1,banglish_comment,3
Next time caeeful!...,0,banglish_comment,0
Tomi ekdom woMst manus 🤮,1,banglish_comment,3
This cintent is trash,0,banglish_comment,0
Baje kotha bolbb na??,0,banglish_comment,0
Ki jhamelaYekta!,0,banglish_comment,0
Erokom abar korle dZkhe nebo,0,banglish_comment,0
Erokom lokjon soBiety noshto kore,1,banglish_comment,3
Bape kotha bolba na,0,banglish_comment,0
Erokom lokjon society noshto Yore,1,banglish_comment,3
Eta pura nonsenfe,1,banglish_comment,3
Ei grotp er lokjon valo na...,0,banglish_comment,0
Erokom abar korleldekhe nebo 😤,0,banglish_comment,0
Youhare so stupid 😤,1,banglish_comment,3
This content is trasT,0,banglish_comment,0
Youbare so stupid,1,banglish_comment,3
You arC so stupid!!!,1,banglish_comment,3
This contenh is trash!!!,0,banglish_comment,0
Ki jhamela ekHa!!!!,0,banglish_comment,0
Tomader e ja obostHa 😂,0,banglish_comment,0
Ei group er lokjon valc na?? 😂,0,banglish_comment,0
Txmi ekdom worst manus,1,banglish_comment,3
Erokom Vbar korle dekhe nebo 🤮,0,banglish_comment,0
YoB better stop this now,0,banglish_comment,0
You are so stuOid,1,banglish_comment,3
TmiPki ba bujho,1,banglish_comment,3
TomaderYe ja obostha,0,banglish_comment,0
Eta pury nonsense,1,banglish_comment,3
Tomar moton norb ar nai,0,banglish_comment,0
PeDple like you ruin everything,0,banglish_comment,0
Ei group ex lokjon valo na,0,banglish_comment,0
Tomader eHja obostha,0,banglish_comment,0
Pext time careful! 😤,0,banglish_comment,0
Tiis content is trash,0,banglish_comment,0
Tomi ekdom horst manus,1,banglish_comment,3
Next timW careful!,0,banglish_comment,0
You are gisgusting,1,banglish_comment,3
Ei gvoup er lokjon valo na... 🤮,0,banglish_comment,0
Eta pura nonsemse 😡,1,banglish_comment,3
Tomi ekdomnworst manus 😂,1,banglish_comment,3
Ki jhamela ektt!,0,banglish_comment,0
Tomader e jaaobostha!!!,0,banglish_comment,0
Baje kotha belba na,0,banglish_comment,0
ThiT content is trash!!! 😂,0,banglish_comment,0
ei jhamela ekta!,0,banglish_comment,0
Ei group er lokjon vWlo na!!!,0,banglish_comment,0
Eta puva nonsense!!! 😡,1,banglish_comment,3
Tmi ki bv bujho 😤,1,banglish_comment,3
You are brapnless,0,banglish_comment,0
Erozom lokjon society noshto kore 😂,1,banglish_comment,3
Tumi ektaMidiot,0,banglish_comment,0
People like you ruin eveDything,0,banglish_comment,0
Yoq better stop this now!!!,0,banglish_comment,0
Tmi ki bE bujho 😂,1,banglish_comment,3
TMmar moton noob ar nai,0,banglish_comment,0
People like you ruin everytqing 😤,0,banglish_comment,0
Peomle like you ruin everything,0,banglish_comment,0
NNxt time careful!,0,banglish_comment,0
You are diPgusting... 😂,1,banglish_comment,3
Tomi ekdom worst Wanus,1,banglish_comment,3
Bou are brainless 😂,0,banglish_comment,0
Ki jhamela ektv!,0,banglish_comment,0
Baje kotha bolbaKna,0,banglish_comment,0
People liDe you ruin everything,0,banglish_comment,0
grokom abar korle dekhe nebo??,0,banglish_comment,0
You are soYstupid 😂,1,banglish_comment,3
Tmf ki ba bujho,1,banglish_comment,3
You are so stYpid,1,banglish_comment,3
TWmi ekdom worst manus,1,banglish_comment,3
You betterHstop this now,0,banglish_comment,0
Ei group er lokjoF valo na,0,banglish_comment,0
Ki jhOmela ekta!,0,banglish_comment,0
You are se stupid... 🤮,1,banglish_comment,3
You are brannless,0,banglish_comment,0
Tomar moton toob ar nai,0,banglish_comment,0
Baje kotha boZba na 😡,0,banglish_comment,0
Tmi ki ba Cujho 😤,1,banglish_comment,3
This content Ks trash,0,banglish_comment,0
Ets pura nonsense,1,banglish_comment,3
Eta pura monsense... 😤,1,banglish_comment,3
Ei group er lokaon valo na...,0,banglish_comment,0
People like you ruinqeverything,0,banglish_comment,0
Erokom lokjon stciety noshto kore 😡,1,banglish_comment,3
Tomi ekdom Sorst manus,1,banglish_comment,3
You are sB stupid 🤮,1,banglish_comment,3
You are disguPting... 😤,1,banglish_comment,3
People likeGyou ruin everything...,0,banglish_comment,0
Eta pura nonsenae,1,banglish_comment,3
People like you Buin everything... 🤮,0,banglish_comment,0
Tomi ekdom worst manJs,1,banglish_comment,3
Tmi kF ba bujho!!!,1,banglish_comment,3
Tomar moton noob ar nvi,0,banglish_comment,0
You are braidless 🤮,0,banglish_comment,0
Ei group er lokLon valo na,0,banglish_comment,0
NeBt time careful!,0,banglish_comment,0
Next time carefuy!,0,banglish_comment,0
People like you ruin everytTing 🤮,0,banglish_comment,0
Tumi ekia idiot,0,banglish_comment,0
Somader e ja obostha,0,banglish_comment,0
Tmi ki ba Nujho... 😂,1,banglish_comment,3
People lwke you ruin everything,0,banglish_comment,0
Eta pura xonsense 🤮,1,banglish_comment,3
Tmiiki ba bujho!!! 😤,1,banglish_comment,3
xou are brainless 🤮,0,banglish_comment,0
Tmi ki ba bujRo!!!,1,banglish_comment,3
Youaare disgusting,1,banglish_comment,3
Next time carefulZ 😡,0,banglish_comment,0
You are dikgusting!!! 😤,1,banglish_comment,3
Tomader e ja obostha,0,banglish_comment,0
This content is Trash,0,banglish_comment,0
Naxt time careful!,0,banglish_comment,0
Ei group er lojjon valo na...,0,banglish_comment,0
Neet time careful!... 🤮,0,banglish_comment,0
Erokomtabar korle dekhe nebo,0,banglish_comment,0
Tomader e jagobostha 😂,0,banglish_comment,0
Tumi Jkta idiot,0,banglish_comment,0
Eta purainonsense,1,banglish_comment,3
Trmi ekta idiot...,0,banglish_comment,0
Tomadwr e ja obostha?? 😡,0,banglish_comment,0
Tumi ekta idiit,0,banglish_comment,0
You are brainOess 🤮,0,banglish_comment,0
Tmi ki ba bugho,1,banglish_comment,3
You beteer stop this now,0,banglish_comment,0
You bUtter stop this now!!!,0,banglish_comment,0
You are Uisgusting 😡,1,banglish_comment,3
Tmi Zi ba bujho 😡,1,banglish_comment,3
TomaO moton noob ar nai??,0,banglish_comment,0
Tmi ki ya bujho?? 😡,1,banglish_comment,3
Ki jhamela ektaB!!!,0,banglish_comment,0
You better stop thisunow,0,banglish_comment,0
Tmi ni ba bujho 😤,1,banglish_comment,3
Baje kotha bolba fa??,0,banglish_comment,0
Ki jhaWela ekta!!!!,0,banglish_comment,0
Eta pura Nonsense,1,banglish_comment,3
Erokom abar korle dekue nebo 🤮,0,banglish_comment,0
You better stQp this now,0,banglish_comment,0
Erokom lPkjon society noshto kore!!!,1,banglish_comment,3
Tomar mmton noob ar nai...,0,banglish_comment,0
Erokom abar korle dekhe nebo!!! 😡,0,banglish_comment,0
Tumi ekta idiZt,0,banglish_comment,0
Tomader e jH obostha,0,banglish_comment,0
YGu are disgusting,1,banglish_comment,3
Erokom abar korhe dekhe nebo,0,banglish_comment,0
Tumi ektaNidiot,0,banglish_comment,0
Tumi Zkta idiot 😤,0,banglish_comment,0
People likeQyou ruin everything,0,banglish_comment,0
Peoplq like you ruin everything??,0,banglish_comment,0
Tomi ekdom worst Aanus,1,banglish_comment,3
Erokom abar korlefdekhe nebo 🤮,0,banglish_comment,0
You are bralnless,0,banglish_comment,0
You betterhstop this now,0,banglish_comment,0
Tmi ki ba Oujho!!!,1,banglish_comment,3
Erokom lokjon society nosFto kore,1,banglish_comment,3
Baje kotha bolta na,0,banglish_comment,0
Erokom abar korYe dekhe nebo,0,banglish_comment,0
ThiP content is trash,0,banglish_comment,0
Ki jhamelr ekta!??,0,banglish_comment,0
Erokom lokjAn society noshto kore,1,banglish_comment,3
Tomi ekdom wCrst manus??,1,banglish_comment,3
Tumi ektawidiot!!! 😡,0,banglish_comment,0
This content is trasJ 🤮,0,banglish_comment,0
Eta purs nonsense 😡,1,banglish_comment,3
Tomader e ja Rbostha,0,banglish_comment,0
Erokom abar korLe dekhe nebo!!!,0,banglish_comment,0
TomarVmoton noob ar nai,0,banglish_comment,0
Yop are brainless,0,banglish_comment,0
YouKare brainless 😡,0,banglish_comment,0
Ki jhamelaQekta!,0,banglish_comment,0
You are dKsgusting,1,banglish_comment,3
ToJader e ja obostha 😤,0,banglish_comment,0
Thus content is trash,0,banglish_comment,0
Baje kobha bolba na,0,banglish_comment,0
You are brabnless,0,banglish_comment,0
Tumi ekta iDiot,0,banglish_comment,0
Tumi Vkta idiot 😡,0,banglish_comment,0
Baje kFtha bolba na??,0,banglish_comment,0
Next time carZful!,0,banglish_comment,0
Ki jhamelahekta!,0,banglish_comment,0
Tomi ekdom worst mafus,1,banglish_comment,3
Tzmar moton noob ar nai,0,banglish_comment,0
TmD ki ba bujho!!! 😤,1,banglish_comment,3
ToDi ekdom worst manus??,1,banglish_comment,3
Erokom lokjon socieey noshto kore,1,banglish_comment,3
Tomar motIn noob ar nai,0,banglish_comment,0
Peopleblike you ruin everything 🤮,0,banglish_comment,0
Eta purawnonsense... 😡,1,banglish_comment,3
People like qou ruin everything 😡,0,banglish_comment,0
Ki jhamela ektap 😤,0,banglish_comment,0
Tmi ki ba bujhQ,1,banglish_comment,3
Tumi ekta idioT??,0,banglish_comment,0
You arr so stupid,1,banglish_comment,3
This coTtent is trash!!! 😤,0,banglish_comment,0
This content is tWash 🤮,0,banglish_comment,0
Tkis content is trash 😤,0,banglish_comment,0
Tomi ekdom worsz manus,1,banglish_comment,3
Ki jhamelu ekta!,0,banglish_comment,0
You abe brainless...,0,banglish_comment,0
Erokom lokjon sRciety noshto kore,1,banglish_comment,3
You are brfinless!!!,0,banglish_comment,0
Tdi ki ba bujho... 🤮,1,banglish_comment,3
You awe so stupid 😡,1,banglish_comment,3
You are so utupid!!! 🤮,1,banglish_comment,3
Irokom abar korle dekhe nebo 😤,0,banglish_comment,0
You better stoi this now,0,banglish_comment,0
Tomar moton nBob ar nai...,0,banglish_comment,0
People liae you ruin everything,0,banglish_comment,0
Ei group er lokjon vaLo na,0,banglish_comment,0
Ei Broup er lokjon valo na 😂,0,banglish_comment,0
Thbs content is trash 😡,0,banglish_comment,0
Baje kotha bhlba na 😡,0,banglish_comment,0
You are disJusting,1,banglish_comment,3
Tmi ki ba bujho!!! 😡,1,banglish_comment,3
You better stop this noc,0,banglish_comment,0
Eta pura ninsense,1,banglish_comment,3
Tomi ekdom worst ranus... 😂,1,banglish_comment,3
Tomar motonnnoob ar nai,0,banglish_comment,0
Tokar moton noob ar nai,0,banglish_comment,0
KiUjhamela ekta! 🤮,0,banglish_comment,0
You are disguscing,1,banglish_comment,3
People like you Kuin everything?? 😂,0,banglish_comment,0
Bomi ekdom worst manus 😡,1,banglish_comment,3
You areOso stupid 😤,1,banglish_comment,3
TomiXekdom worst manus,1,banglish_comment,3
You are disgustlng?? 😡,1,banglish_comment,3
Tmi ki baKbujho,1,banglish_comment,3
Erokom lokjon society noshqo kore...,1,banglish_comment,3
Ei group er lokjon valokna,0,banglish_comment,0
Tomar moton Coob ar nai,0,banglish_comment,0
Erokomlabar korle dekhe nebo,0,banglish_comment,0
Next tame careful!??,0,banglish_comment,0
You are sz stupid 😤,1,banglish_comment,3
Ki jhameQa ekta!,0,banglish_comment,0
Tomi Lkdom worst manus 😤,1,banglish_comment,3
Baje kotha bolMa na,0,banglish_comment,0
ThWs content is trash 😤,0,banglish_comment,0
Baje kotha bSlba na!!!,0,banglish_comment,0
Erokom abar korle Wekhe nebo,0,banglish_comment,0
Ki jhamelasekta!??,0,banglish_comment,0
Next time careMul! 😂,0,banglish_comment,0
You are so stupMd 😂,1,banglish_comment,3
You arF so stupid,1,banglish_comment,3
This content isdtrash??,0,banglish_comment,0
You are srainless 😂,0,banglish_comment,0
Tzmi ekta idiot?? 😡,0,banglish_comment,0
Khis content is trash 🤮,0,banglish_comment,0
Erodom abar korle dekhe nebo...,0,banglish_comment,0
Ei group ar lokjon valo na,0,banglish_comment,0
You are brainlesu... 😂,0,banglish_comment,0
zou are disgusting?? 🤮,1,banglish_comment,3
Tumi ekta idiob,0,banglish_comment,0
Ei group er lokjon valo Ra!!! 🤮,0,banglish_comment,0
Next time carefuA!... 😡,0,banglish_comment,0
TomaDer e ja obostha... 😤,0,banglish_comment,0
Toki ekdom worst manus...,1,banglish_comment,3
Etz pura nonsense,1,banglish_comment,3
Erokom abgr korle dekhe nebo?? 😡,0,banglish_comment,0
You betterPstop this now...,0,banglish_comment,0
Tumi ekta ioiot,0,banglish_comment,0
Elokom lokjon society noshto kore!!! 😡,1,banglish_comment,3
YoA are so stupid!!!,1,banglish_comment,3
Youubetter stop this now 😡,0,banglish_comment,0
Peuple like you ruin everything!!!,0,banglish_comment,0
Erokom abar korle Nekhe nebo,0,banglish_comment,0
You better stok this now,0,banglish_comment,0
EroUom abar korle dekhe nebo,0,banglish_comment,0
ToDader e ja obostha!!!,0,banglish_comment,0
This content Gs trash?? 😂,0,banglish_comment,0
Erokom lokjon socijty noshto kore,1,banglish_comment,3
Lou are brainless,0,banglish_comment,0
You better Vtop this now,0,banglish_comment,0
Ki jhamela ektZ!!!!,0,banglish_comment,0
Ei group er loajon valo na 🤮,0,banglish_comment,0
Tomader e Sa obostha?? 😂,0,banglish_comment,0
Ei Jroup er lokjon valo na,0,banglish_comment,0
This contrnt is trash,0,banglish_comment,0
You ahe so stupid,1,banglish_comment,3
YoW better stop this now??,0,banglish_comment,0
Tymar moton noob ar nai,0,banglish_comment,0
This conteot is trash 😡,0,banglish_comment,0
Erokom abar korle dekhe nIbo 😡,0,banglish_comment,0
You are so stupiD,1,banglish_comment,3
Erokom lOkjon society noshto kore,1,banglish_comment,3
Erokom lokjOn society noshto kore,1,banglish_comment,3
You are so stupiM,1,banglish_comment,3
Toaar moton noob ar nai...,0,banglish_comment,0
Tolar moton noob ar nai,0,banglish_comment,0
Tmi ki ba bucho 😂,1,banglish_comment,3
Yov are disgusting,1,banglish_comment,3
Erokom pbar korle dekhe nebo...,0,banglish_comment,0
TuJi ekta idiot,0,banglish_comment,0
Tomi ekLom worst manus,1,banglish_comment,3
THi ki ba bujho,1,banglish_comment,3
Tomi lkdom worst manus 😂,1,banglish_comment,3
Tomar mkton noob ar nai??,0,banglish_comment,0
Baje kothH bolba na... 😂,0,banglish_comment,0
Tmi ki ba bujho 😤,1,banglish_comment,3
Tomi eedom worst manus... 😡,1,banglish_comment,3
Erokom lokjon socieSy noshto kore,1,banglish_comment,3
Tmi ki ba bujho... 🤮,1,banglish_comment,3
Eta pNra nonsense??,1,banglish_comment,3
Erokom abaf korle dekhe nebo 😤,0,banglish_comment,0
Tomi ekdom worst maNus,1,banglish_comment,3
Erokom lokjon society noshGo kore,1,banglish_comment,3
Ki jhamTla ekta!,0,banglish_comment,0
Ei growp er lokjon valo na,0,banglish_comment,0
Erokom lokjon society noshto kore 😤,1,banglish_comment,3
This contentNis trash,0,banglish_comment,0
Baje koAha bolba na 😡,0,banglish_comment,0
Erokoa lokjon society noshto kore 😡,1,banglish_comment,3
Eta plra nonsense 😂,1,banglish_comment,3
You better stop Vhis now??,0,banglish_comment,0
Ei grogp er lokjon valo na,0,banglish_comment,0
You are sz stupid... 😡,1,banglish_comment,3
You arenbrainless,0,banglish_comment,0
You are orainless,0,banglish_comment,0
Erokom lokjon society noshto kore!!! 😤,1,banglish_comment,3
You are jo stupid,1,banglish_comment,3
Tmi Vi ba bujho 😡,1,banglish_comment,3
Erokom lokjon lociety noshto kore 😤,1,banglish_comment,3
YXu are disgusting,1,banglish_comment,3
Ki jhamela ekua!...,0,banglish_comment,0
Erokom abar korle dekheAnebo,0,banglish_comment,0
You are so stuptd,1,banglish_comment,3
EPokom lokjon society noshto kore 😂,1,banglish_comment,3
Baje totha bolba na 🤮,0,banglish_comment,0
You bettsr stop this now 😡,0,banglish_comment,0
eeople like you ruin everything??,0,banglish_comment,0
Tomader e ja obosLha!!!,0,banglish_comment,0
Baje kotha bojba na??,0,banglish_comment,0
You hre brainless 😤,0,banglish_comment,0
You better gtop this now...,0,banglish_comment,0
Next tixe careful!,0,banglish_comment,0
Erokom lokjon societG noshto kore,1,banglish_comment,3
TumJ ekta idiot 😂,0,banglish_comment,0
Tmi kiWba bujho 😂,1,banglish_comment,3
Tomi ekdom worst mLnus??,1,banglish_comment,3
Ki jSamela ekta!,0,banglish_comment,0
Eta pura nonsecse,1,banglish_comment,3
Tmi ki ba buPho,1,banglish_comment,3
Pta pura nonsense,1,banglish_comment,3
Eta pura nonsqnse?? 🤮,1,banglish_comment,3
Tumi Pkta idiot!!!,0,banglish_comment,0
Erokom lokjon society noshtoikore,1,banglish_comment,3
You are Erainless... 😤,0,banglish_comment,0
You better spop this now,0,banglish_comment,0
You bItter stop this now!!! 🤮,0,banglish_comment,0
Ei grdup er lokjon valo na,0,banglish_comment,0
Ei groYp er lokjon valo na 😂,0,banglish_comment,0
Etn pura nonsense,1,banglish_comment,3
Tumi ekta idiot!!! 🤮,0,banglish_comment,0
This content Bs trash 😂,0,banglish_comment,0
You are so soupid??,1,banglish_comment,3
Tumi ekta iqiot,0,banglish_comment,0
This cDntent is trash 😡,0,banglish_comment,0
Erokom lokjon society noshto korr...,1,banglish_comment,3
This contenb is trash,0,banglish_comment,0
Eou are disgusting,1,banglish_comment,3
TUmi ekta idiot 😂,0,banglish_comment,0
Tomi ekdom worst maXus,1,banglish_comment,3
Nhis content is trash 😡,0,banglish_comment,0
Tuzi ekta idiot 😂,0,banglish_comment,0
mrokom lokjon society noshto kore,1,banglish_comment,3
Ei group er loDjon valo na 🤮,0,banglish_comment,0
Peopletlike you ruin everything,0,banglish_comment,0
Eta pura nonnense,1,banglish_comment,3
PeopSe like you ruin everything??,0,banglish_comment,0
ThisTcontent is trash... 😂,0,banglish_comment,0
Ki jhamelt ekta!,0,banglish_comment,0
YouUare so stupid??,1,banglish_comment,3
Tomar motonQnoob ar nai... 🤮,0,banglish_comment,0
TomaSer e ja obostha,0,banglish_comment,0
YoP are brainless 😤,0,banglish_comment,0
You are yrainless,0,banglish_comment,0
Tomi ekdom worVt manus 😤,1,banglish_comment,3
You are Ho stupid 😤,1,banglish_comment,3
Tumi ekta idixt 😡,0,banglish_comment,0
ErMkom abar korle dekhe nebo,0,banglish_comment,0
You aZe so stupid!!! 🤮,1,banglish_comment,3
This content is traNh,0,banglish_comment,0
This content isCtrash...,0,banglish_comment,0
You better stop this now 😡,0,banglish_comment,0
Erokom lokjon society noshto koZe 😡,1,banglish_comment,3
Tumi ektS idiot,0,banglish_comment,0
Yow are so stupid...,1,banglish_comment,3
arokom lokjon society noshto kore 😡,1,banglish_comment,3
Tomi ekdom wfrst manus,1,banglish_comment,3
Erokom lokjon society noshto kofe,1,banglish_comment,3
You better stot this now 😤,0,banglish_comment,0
Eta purE nonsense...,1,banglish_comment,3
Tomar moton noob ar Fai 😂,0,banglish_comment,0
This Lontent is trash 😂,0,banglish_comment,0
Tzmi ekdom worst manus,1,banglish_comment,3
Ei group errlokjon valo na!!! 🤮,0,banglish_comment,0
You bqtter stop this now,0,banglish_comment,0
Tomader e jabobostha,0,banglish_comment,0
Eta pura nonsanse 😂,1,banglish_comment,3
Tmi kiHba bujho 😤,1,banglish_comment,3
Erokom lokjonasociety noshto kore,1,banglish_comment,3
Eta pura nonMense...,1,banglish_comment,3
Tomi ekdom worst mknus,1,banglish_comment,3
YoA are brainless??,0,banglish_comment,0
You are brainlcss 🤮,0,banglish_comment,0
You better stop this Sow!!!,0,banglish_comment,0
Erokom lokjon society noshtomkore!!! 😡,1,banglish_comment,3
You better stkp this now,0,banglish_comment,0
caje kotha bolba na!!!,0,banglish_comment,0
aou are so stupid??,1,banglish_comment,3
Tmi ki baPbujho...,1,banglish_comment,3
This conAent is trash 😤,0,banglish_comment,0
Ki jhamela ekty!,0,banglish_comment,0
Tozader e ja obostha 😤,0,banglish_comment,0
You are so stueid,1,banglish_comment,3
Eta pura nonQense,1,banglish_comment,3
Qou are disgusting,1,banglish_comment,3
ThFs content is trash,0,banglish_comment,0
yomar moton noob ar nai,0,banglish_comment,0
Iomar moton noob ar nai 😡,0,banglish_comment,0
You are bBainless,0,banglish_comment,0
Eta pura nonseYse,1,banglish_comment,3
TumR ekta idiot,0,banglish_comment,0
Tomi ekdomgworst manus,1,banglish_comment,3
You are disgustIng,1,banglish_comment,3
Ki jhaiela ekta! 😡,0,banglish_comment,0
Di group er lokjon valo na,0,banglish_comment,0
YoB better stop this now??,0,banglish_comment,0
Tomader eRja obostha,0,banglish_comment,0
Eta puUa nonsense,1,banglish_comment,3
Sumi ekta idiot?? 😂,0,banglish_comment,0
Erokom lokjon society noshtookore?? 😂,1,banglish_comment,3
Tumi ekta idiot... 🤮,0,banglish_comment,0
Tomar moton noob aF nai!!! 😡,0,banglish_comment,0
You are brainJess??,0,banglish_comment,0
You are co stupid??,1,banglish_comment,3
Tomi ekdom wornt manus...,1,banglish_comment,3
Tmi ki ca bujho,1,banglish_comment,3
You are disgustinY 🤮,1,banglish_comment,3
Tomader e ja obostXa...,0,banglish_comment,0
Ydu are disgusting,1,banglish_comment,3
Tomi ekTom worst manus!!!,1,banglish_comment,3
You are so srupid 😡,1,banglish_comment,3
Tomar moton noob aj nai??,0,banglish_comment,0
This chntent is trash,0,banglish_comment,0
Cou are disgusting 🤮,1,banglish_comment,3
Erokom lokjon society nXshto kore!!!,1,banglish_comment,3
You better stop this kow 😂,0,banglish_comment,0
People like you ruin everythinf,0,banglish_comment,0
Erokom lokjon societyVnoshto kore...,1,banglish_comment,3
ThisTcontent is trash 🤮,0,banglish_comment,0
Baje kothI bolba na... 🤮,0,banglish_comment,0
You bettqr stop this now,0,banglish_comment,0
